weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean
51,27.059416,31.224,23.874,30.49421,35.180492,27.203476,41531.348,36163.562,0.1,0.1,1.0,14.372974,42.48,104.03627,17.93,4.161742,75.625,99.0,21.0,21.48025,22.574001,20.274,4.161742,72.66089,85.74802,52.379707,1009.5457,1011.4,1007.3,1008.85675,1010.7117,1006.6195,104.03627,22.53,9.281435,13.32,6.162207,23.118195,24.169214,21.626366,2.1590514,0.37409785,0.17641665,0.4035416,0.33904156,27.85392,28.89692,27.584425,28.430252
51,26.811502,31.674002,22.874,30.306623,35.716816,26.347893,41547.426,38082.02,0.1,0.1,1.0,12.261157,31.319998,124.00379,20.7,4.5661817,5.2916665,17.0,0.0,21.438583,22.274,20.374,4.5661817,74.16531,91.55578,51.372448,1009.51666,1011.9,1007.2,1008.82697,1011.2146,1006.52026,124.00379,19.53,9.464644,10.799999,6.9527545,23.041191,24.017246,21.766043,2.2617087,0.37185454,0.16620836,0.4022083,0.3363333,27.987688,29.41775,27.674002,28.5865
3,26.43025,31.274,22.774,30.606787,36.035072,27.090292,41564.133,37572.645,0.0,0.0,0.0,10.308831,24.119999,137.3731,19.03,4.063401,52.416668,99.0,0.0,22.117746,22.674002,21.024,4.063401,78.83086,96.419945,54.54519,1008.9207,1011.1,1006.5,1008.23065,1010.41223,1005.82,137.3731,15.48,6.9433784,4.68,4.3349743,23.373077,24.21683,22.338188,2.0724752,0.36953536,0.15879165,0.40058327,0.3333333,28.14669,29.78025,27.778158,28.865662
51,26.276083,30.924002,23.074001,30.379522,35.051086,27.463234,41581.445,37272.535,0.3,0.3,2.0,10.587917,19.08,137.53148,16.93,3.655678,30.625,73.0,1.0,21.861498,22.624,20.624,3.655678,78.431435,96.42918,54.291573,1008.57916,1011.1,1005.9,1007.8889,1010.4081,1005.2212,137.53148,13.634999,5.7904687,5.7599998,1.8,23.167412,23.85115,22.600813,2.0430474,0.3679671,0.15495834,0.39945844,0.33099997,28.252958,29.632334,27.892748,29.028168
51,26.734419,31.424002,23.324001,30.711935,35.63564,27.71505,41599.34,37853.24,0.3,0.3,2.0,10.163227,19.44,132.78235,17.57,3.8261087,27.166666,83.0,0.0,21.726084,22.874,20.074001,3.8261087,75.87638,96.14241,51.15031,1009.26245,1011.8,1006.6,1008.57294,1011.1083,1005.9228,132.78235,15.209998,6.3563905,5.7599998,3.0758414,23.2195,23.976347,22.299995,2.2401245,0.36604834,0.15133333,0.39787495,0.32850006,28.373795,29.884415,27.998995,29.15525
3,26.861498,31.774,22.424002,30.886711,36.704,26.905869,41617.797,38102.516,0.0,0.0,0.0,10.315115,19.08,128.53593,19.96,4.333999,45.708332,91.0,4.0,21.559418,22.624,20.024,4.333999,74.76111,95.53115,49.846764,1010.04175,1012.2,1007.8,1009.35156,1011.5086,1007.122,128.53593,14.639999,6.2245326,4.32,1.8,23.147781,23.919365,21.873417,2.3526304,0.36421633,0.14612503,0.39654163,0.32608327,28.544937,30.5365,28.105253,29.388586
51,27.155245,31.924002,22.974,31.282309,36.15166,27.633938,41636.793,38231.99,0.2,0.2,2.0,9.220499,19.08,124.718666,19.13,4.163548,55.208332,99.0,6.0,21.751083,22.624,20.074001,4.163548,74.10111,94.68019,49.872578,1010.08746,1012.3,1008.0,1009.39825,1011.6095,1007.32227,124.718666,14.145,5.7918754,6.12,1.8,23.357042,24.123974,22.310936,2.3647356,0.36274338,0.14345832,0.395375,0.3239583,28.74305,30.790667,28.24691,29.7615
61,26.403168,31.374,23.824001,30.607384,36.19632,28.302963,41656.31,36664.805,3.7000003,3.7000003,7.0,11.212135,24.119999,130.5153,17.1,3.617606,94.083336,100.0,65.0,22.1615,22.574001,20.974,3.617606,78.53222,92.16279,54.06931,1011.25,1013.4,1009.7,1010.55817,1012.7101,1009.01184,130.5153,16.109999,6.229374,7.2,0.71999997,23.367876,24.359339,22.678417,2.1061025,0.36222836,0.15858336,0.3938333,0.32175004,28.80781,30.105246,28.3865,29.81983
51,26.149,30.174002,23.324001,29.88565,34.19052,27.120653,41676.324,37145.414,0.1,0.1,1.0,10.24578,20.880001,115.699135,18.62,4.0082493,81.0,100.0,35.0,21.038584,22.274,19.674002,4.0082493,74.845695,93.264366,53.938583,1011.4876,1013.4,1009.3,1010.7951,1012.70874,1008.61786,115.699135,14.8949995,5.989371,6.8399997,2.0364676,22.572332,23.132727,21.316408,1.9726698,0.3623792,0.17679167,0.3926251,0.32054177,28.717962,29.282333,28.48025,29.344831
3,26.451082,30.624,23.374,29.30134,33.49561,26.472466,41697.04,37281.832,0.0,0.0,0.0,9.47012,20.16,105.302505,17.63,3.9158046,66.5,100.0,2.0,19.363585,20.824001,17.574001,3.9158046,66.51548,84.58217,45.667015,1011.73737,1013.6,1009.2,1011.0456,1012.90607,1008.51917,105.302505,13.605,5.8724723,5.3999996,1.2979984,21.611837,22.4046,20.83137,2.3879654,0.36019042,0.16141663,0.3915416,0.31895825,28.69427,29.313583,28.513578,29.10733
3,25.903166,30.874,21.274,28.915472,34.93636,24.704927,41718.523,38583.703,0.0,0.0,0.0,11.090103,20.16,115.426834,22.03,4.563545,74.75,100.0,3.0,18.826082,20.624,16.324001,4.563545,67.46857,91.732086,41.709534,1013.1499,1015.8,1010.6,1012.4558,1015.10333,1009.91895,115.426834,12.945,4.657697,5.7599998,0.71999997,21.143425,21.803246,20.108383,2.5915146,0.35794666,0.14754169,0.3903333,0.31704167,28.737442,29.7865,28.528158,29.105247
3,25.686499,30.224,20.874,28.402662,33.328327,22.673203,41740.74,36473.473,0.0,0.0,0.0,8.427383,17.64,313.7547,18.23,3.8297448,98.208336,100.0,94.0,18.603165,21.524,17.124,3.8297448,66.83027,88.18606,46.551598,1011.88745,1014.1,1009.5,1011.19354,1013.4088,1008.818,313.7547,12.134999,4.3015122,6.12,0.35999998,20.900099,22.334557,18.259392,2.2829247,0.35565796,0.13841666,0.38862506,0.31504172,28.719421,29.334414,28.553156,29.084417
53,26.007332,31.174002,21.774,29.842567,34.42394,25.74335,41763.652,35948.402,0.8,0.8,2.0,13.0447235,27.0,79.909,16.89,3.6725607,71.375,100.0,31.0,21.413584,22.624,19.374,3.6725607,77.767914,96.99198,49.537262,1010.97504,1013.0,1008.9,1010.2824,1012.30743,1008.2201,79.909,13.874999,6.013577,4.68,2.8799999,22.792738,23.67815,21.41119,2.2880976,0.3547875,0.14225,0.38754168,0.3133334,28.818064,29.886497,28.578165,29.284416
3,27.028166,31.524,23.374,30.93036,36.216225,28.092808,41787.223,36604.625,0.0,0.0,0.0,14.408997,45.719997,88.88402,18.58,4.27517,80.166664,100.0,25.0,21.915665,23.274,20.424002,4.27517,75.34159,96.15094,54.24219,1011.16656,1013.5,1008.9,1010.4765,1012.8116,1008.2207,88.88402,20.94,7.9679484,6.8399997,4.072935,23.429474,24.925705,22.01014,2.0680223,0.35448083,0.15370834,0.38650003,0.31162494,28.911713,30.069838,28.63025,29.490664
3,27.040667,32.323997,22.074001,29.997202,34.740562,25.598465,41811.42,38232.777,0.0,0.0,0.0,15.39184,31.68,94.53088,18.6,4.484572,79.791664,100.0,43.0,20.378168,21.874,17.874,4.484572,69.296135,94.0831,42.25154,1011.65826,1014.1,1009.4,1010.96783,1013.4114,1008.72253,94.53088,17.175,8.82566,8.64,5.0528407,22.460434,23.810139,21.298735,2.7948318,0.3528938,0.14500003,0.38545844,0.3105416,28.95088,30.05525,28.678171,29.517752
51,27.009417,31.774,22.274,29.771502,34.50787,25.077362,41836.207,37308.69,0.2,0.2,1.0,12.287555,36.0,60.129436,19.36,4.478763,77.958336,100.0,26.0,19.482332,20.474,18.424002,4.478763,65.01774,85.77308,45.661076,1012.1208,1014.6,1009.9,1011.42975,1013.90826,1009.221,60.129436,17.144999,7.2708554,8.64,4.6938257,21.862696,23.372234,20.39256,2.5349007,0.35116246,0.13774998,0.38420832,0.30900002,29.014772,30.144835,28.73025,29.61358
51,26.369835,30.674002,22.024,28.808334,32.85417,24.98779,41861.543,35549.46,0.1,0.1,1.0,11.720751,32.760002,41.72093,16.77,3.8933847,66.875,100.0,14.0,18.569836,20.474,15.924,3.8933847,63.401566,83.11049,47.735825,1012.2083,1014.1,1010.1,1011.51587,1013.40704,1009.4189,41.72093,14.474999,5.8126793,3.2399998,1.1384199,21.094799,22.466713,19.067284,2.3034692,0.34951004,0.13450001,0.38266662,0.3075001,28.990274,29.619833,28.773993,29.521917
3,26.092749,31.224,21.124,27.426947,33.89483,21.324574,41887.395,37662.105,0.0,0.0,0.0,11.043261,25.56,26.250252,21.54,5.0482044,89.708336,100.0,48.0,15.946916,19.924002,14.674,5.0482044,55.03815,74.37866,37.020493,1012.7959,1015.0,1010.0,1012.1023,1014.30316,1009.31995,26.250252,17.759998,7.5368876,9.0,3.2599385,19.516436,21.489052,16.891886,2.8565974,0.34817004,0.13087502,0.3815833,0.30604157,28.996437,29.936499,28.790657,29.388582
3,26.244833,31.174002,21.224,28.428091,33.99702,22.369133,41913.734,38538.438,0.0,0.0,0.0,9.826088,17.64,42.397377,19.62,4.3332763,89.416664,100.0,72.0,17.36775,20.324001,15.674,4.3332763,59.438457,72.68832,40.62547,1013.3083,1015.6,1010.9,1012.6148,1014.9027,1010.21936,42.397377,12.599999,4.966073,8.28,1.835647,20.349,22.281815,17.501728,2.6928225,0.34675416,0.12629169,0.38050005,0.30454165,29.09923,30.44692,28.82608,29.586494
3,27.069834,31.524,22.974,29.314337,34.301254,25.13008,41940.523,37354.516,0.0,0.0,0.0,8.39657,20.519999,40.577816,19.24,4.4369793,86.833336,100.0,54.0,17.740665,19.774,16.024,4.4369793,57.95425,73.92037,39.543888,1014.1084,1016.5,1011.8,1013.4162,1015.80347,1011.1193,40.577816,13.275002,5.54787,6.8399997,3.8939953,20.871027,21.822132,19.576654,2.781106,0.34533706,0.12370833,0.37920842,0.30308333,29.296295,31.128174,28.8865,30.090666
3,26.48233,30.674002,23.524,27.75706,32.520855,24.69714,41967.73,34766.457,0.0,0.0,0.0,8.766573,23.039999,3.0127192,16.61,3.9762592,78.125,100.0,32.0,15.767749,17.474,14.824,3.9762592,52.218647,60.24129,40.747765,1013.9958,1016.2,1011.6,1013.3024,1015.50366,1010.9179,3.0127192,14.444999,5.4153805,7.5599995,0.71999997,19.547674,21.276941,18.167793,2.6119366,0.3439088,0.12212502,0.37779155,0.3016667,29.272232,30.028166,28.973999,30.04275
3,26.1365,31.574001,21.624,27.630232,33.58316,22.34763,41995.316,36634.363,0.0,0.0,0.0,10.24578,24.119999,7.7182274,19.19,4.591739,55.166668,91.0,18.0,16.428167,20.324001,14.724,4.591739,56.30824,72.33748,37.610954,1013.0291,1015.5,1009.8,1012.33563,1014.80286,1009.12103,7.7182274,16.185,6.9015613,6.8399997,2.16,19.78802,21.898968,17.309694,2.8946612,0.34271586,0.12045833,0.37662503,0.3005418,29.240334,30.188583,29.005247,29.73025
3,26.384417,31.124,22.124,28.236895,34.38475,23.196278,42023.254,38904.71,0.0,0.0,0.0,9.693296,22.319998,354.40073,21.73,4.8656855,48.916668,96.0,3.0,16.751081,20.524,15.624,4.8656855,56.88408,82.78383,39.714417,1013.071,1015.8,1010.5,1012.37787,1015.1036,1009.81964,354.40073,15.405,6.065378,8.64,3.5455887,20.068485,21.53353,17.811977,2.726458,0.34161505,0.11900001,0.37554166,0.2994999,29.37367,30.934416,29.03649,30.009415
3,26.188583,31.324001,21.124,29.03314,35.431232,24.265614,42051.508,38427.652,0.0,0.0,0.0,11.212135,22.68,277.74466,20.48,4.5086474,82.916664,100.0,27.0,19.063581,21.374,16.574001,4.5086474,68.152725,95.79876,41.71373,1012.6082,1015.0,1010.0,1011.9151,1014.3076,1009.31995,277.74466,14.984998,6.21221,6.4799995,3.96,21.422226,22.216341,20.151146,2.665979,0.34055886,0.11787503,0.3745,0.2984166,29.44471,30.938583,29.088593,30.16775
3,26.85317,32.424,22.924002,30.340384,36.11545,27.027615,42080.05,36392.47,0.0,0.0,0.0,13.202726,25.56,151.4443,20.33,4.600303,74.916664,100.0,15.0,20.413584,21.574001,17.574001,4.600303,70.55169,91.83029,41.931984,1010.40015,1013.2,1007.0,1009.7097,1012.5013,1006.32416,151.4443,15.255,6.261106,5.3999996,2.9024127,22.444414,23.135944,21.889084,2.8076842,0.33946455,0.11683331,0.37345842,0.29712498,29.669794,31.878166,29.186502,30.590668
3,27.461502,32.823997,22.924002,30.672392,36.172775,26.575397,42108.848,38787.387,0.0,0.0,0.0,12.738099,27.0,213.11153,20.52,4.7226877,91.5,100.0,52.0,20.192753,21.974,17.224,4.7226877,67.50768,90.99069,39.426697,1009.52905,1012.0,1006.5,1008.8408,1011.3046,1005.82605,213.11153,17.355,7.3337865,5.3999996,1.484318,22.517126,23.095081,21.779373,3.0152926,0.33814585,0.115958326,0.37212506,0.29570836,29.826986,32.015667,29.294828,30.921915
51,26.290665,31.774,23.124,29.669641,35.134792,27.402744,42137.87,23645.807,0.3,0.3,3.0,14.24163,26.28,138.05568,14.86,3.4701982,98.833336,100.0,81.0,20.590666,22.474,17.374,3.4701982,73.52093,91.57706,43.450714,1009.0376,1010.7,1006.7,1008.3471,1010.01025,1006.0209,138.05568,16.41,6.3985944,5.04,2.5455842,22.399612,23.393488,20.79691,2.653129,0.3373358,0.1180833,0.37099996,0.29500005,29.81077,30.788582,29.403168,30.882332
51,25.759415,30.124,23.374,28.99756,32.53397,26.83722,42167.08,2524.9355,1.4000001,1.4000001,5.0,11.013882,23.039999,55.84035,9.57,2.5250278,95.125,100.0,75.0,20.496918,21.974,18.174002,2.5250278,74.42513,91.57706,49.79423,1009.09174,1010.9,1007.0,1008.3999,1010.207,1006.3197,55.84035,15.465,6.1572185,7.2,1.609969,22.118896,22.675993,21.121689,2.1202388,0.33703163,0.124791674,0.37008324,0.2944584,29.560776,29.01983,29.474,30.03858
61,25.253166,29.574001,22.524,28.307045,31.14486,26.84528,42196.47,23292.67,2.6000001,2.6000001,3.0,11.525623,20.880001,157.41266,12.57,2.8915405,87.083336,100.0,60.0,19.807333,22.274,15.674,2.8915405,74.69622,98.19231,42.98942,1009.6541,1011.5,1007.7,1008.96094,1010.80536,1007.018,157.41266,13.544998,5.366113,5.04,2.52,21.602661,22.426598,20.57857,2.359715,0.33927333,0.16333336,0.36958334,0.29400006,29.24781,28.16775,29.401087,29.082335
3,25.934418,31.424002,22.524,28.463623,34.131344,26.009604,42226.27,37634.023,0.0,0.0,0.0,15.807239,30.239998,133.61417,17.13,3.9770494,95.291664,100.0,39.0,19.23025,20.674002,16.924002,3.9770494,68.66688,88.491714,42.00647,1009.5374,1011.6,1007.1,1008.84576,1010.909,1006.4225,133.61417,17.325,7.3221393,7.5599995,3.0547013,21.381224,22.193497,20.586666,2.6676426,0.33762753,0.150625,0.36866665,0.29354176,29.19694,29.067749,29.292742,28.911499
3,26.259417,31.674002,21.574001,29.03897,33.772175,25.035328,42256.594,38328.812,0.0,0.0,0.0,11.753876,23.4,263.49445,19.78,4.4721947,99.5,100.0,96.0,19.2615,21.424002,16.774,4.4721947,68.33838,92.60445,40.89218,1010.0876,1012.6,1007.4,1009.3962,1011.9096,1006.7229,263.49445,14.565,6.458339,4.68,2.8116899,21.53878,22.480324,20.625242,2.757731,0.33579922,0.13729167,0.36766663,0.2927083,29.234169,29.853165,29.192757,29.169836
3,26.528162,31.874,22.824001,29.780138,35.67958,26.627316,42287.39,38516.715,0.0,0.0,0.0,15.496736,28.44,153.68333,19.41,4.4042664,91.5,100.0,47.0,20.33233,21.924002,17.724,4.4042664,71.5709,94.3859,43.06926,1010.15424,1012.4,1007.3,1009.4634,1011.70825,1006.6229,153.68333,17.175,7.0133724,6.8399997,1.2979984,22.298407,22.784037,20.818012,2.6861842,0.33431795,0.12854166,0.36666676,0.29199994,29.437067,30.948996,29.180254,29.813583
3,26.665667,32.624,22.024,29.76149,37.329475,25.313673,42318.64,33220.824,0.0,0.0,0.0,14.039999,28.08,158.64708,19.98,4.596141,57.125,100.0,7.0,19.5365,20.524,17.924002,4.596141,66.880516,88.438385,41.673157,1009.33746,1012.1,1006.9,1008.64764,1011.4074,1006.22363,158.64708,16.56,6.0844064,6.8399997,1.1384199,21.78601,23.190203,20.47305,2.87088,0.33311874,0.123749994,0.36562493,0.29145828,29.630066,31.505249,29.234415,30.361498
51,27.163582,32.974,23.424002,30.655508,37.11622,27.071817,42350.3,38629.15,0.6,0.6,3.0,12.599998,29.88,130.0587,20.34,4.613236,17.916666,64.0,2.0,20.86567,22.424002,19.424002,4.613236,69.84969,86.40654,45.900944,1008.52075,1010.8,1006.1,1007.83276,1010.11084,1005.42444,130.0587,16.605,7.6984105,6.12,4.8433046,22.764748,24.566147,21.250164,2.6549966,0.33220124,0.123249985,0.3646666,0.29054162,29.83771,32.044834,29.328173,30.849
61,27.428167,32.524,23.874,31.197136,36.286583,28.039371,42382.34,38856.24,3.4,3.4,4.0,13.392774,29.16,121.49849,20.34,4.622263,87.291664,100.0,31.0,21.79275,22.724,20.274,4.622263,72.964226,89.67645,48.52067,1008.82086,1011.1,1006.5,1008.1331,1010.41187,1005.82074,121.49849,19.679998,8.698697,9.72,5.4833565,23.459707,24.431433,22.54256,2.519153,0.3321383,0.13083337,0.36399996,0.29,29.945917,31.828165,29.444838,31.0365
51,27.453163,32.724,23.874,31.348322,38.00219,27.971062,42414.727,39371.48,0.4,0.4,1.0,11.212135,32.039997,114.424164,19.39,4.4423513,72.916664,100.0,21.0,21.888582,22.524,20.424002,4.4423513,72.8858,90.22445,51.968483,1009.57916,1011.8,1007.4,1008.89105,1011.11176,1006.72015,114.424164,21.389997,7.9857802,11.5199995,3.0758414,23.508087,25.330526,21.767673,2.3767428,0.33220834,0.13920833,0.36341664,0.28954166,29.980585,31.494837,29.544825,30.969833
3,27.303167,33.073997,22.824001,29.93381,36.302387,26.01908,42447.426,39388.773,0.0,0.0,0.0,15.021105,31.319998,122.99001,22.65,5.420719,66.333336,100.0,7.0,19.353167,20.624,17.774,5.420719,63.924236,84.76355,40.704433,1009.2874,1011.6,1007.1,1008.5992,1010.9099,1006.4244,122.99001,19.124998,8.77626,8.28,4.8965297,21.901802,23.180565,20.866503,2.9904466,0.33096504,0.13250001,0.36249995,0.289,30.027296,31.559416,29.634417,30.86358
53,27.674002,33.474,24.024,30.822119,38.769756,26.817547,42480.414,38896.582,0.5,0.5,1.0,14.84318,31.68,112.67848,20.18,4.773894,63.041668,100.0,29.0,19.994833,21.674002,18.824001,4.773894,63.848343,74.912766,44.734028,1009.0916,1011.6,1007.0,1008.40436,1010.91437,1006.32043,112.67848,18.269999,7.1894855,10.08,2.5455842,22.375107,24.251902,20.49691,2.852513,0.32966456,0.12608337,0.36150002,0.28837505,30.140936,32.011497,29.694838,31.046919
51,27.973999,32.424,24.324001,30.702936,34.850338,27.131535,42513.65,39626.56,0.2,0.2,1.0,17.873554,37.079998,119.109055,20.05,5.124966,63.5,100.0,0.0,20.974,21.824001,20.024,5.124966,67.00208,81.35353,48.046677,1009.6082,1012.1,1007.2,1008.9214,1011.4179,1006.5221,119.109055,25.305,12.421474,13.679999,7.729527,23.092896,24.201946,21.864122,2.5281332,0.32892212,0.12720834,0.3605417,0.2877501,30.214561,31.655252,29.788572,31.194838
53,27.613585,33.174,23.924002,31.368134,37.925304,27.908596,42547.105,39125.785,1.1,1.1,3.0,15.349684,34.56,131.14789,21.08,4.859207,89.125,100.0,66.0,21.732332,22.674002,20.474,4.859207,72.07916,89.680115,48.48825,1009.63336,1012.0,1007.0,1008.9453,1011.31195,1006.3216,131.14789,20.490002,9.02746,10.08,4.5536795,23.477644,24.83307,22.59226,2.5887754,0.32814825,0.12783332,0.3596251,0.28700006,30.27565,31.982332,29.853172,31.15525
3,27.60317,33.174,23.274,31.691217,37.430508,28.20953,42580.75,37470.676,0.0,0.0,0.0,13.32,27.0,149.60454,20.73,4.7446623,91.166664,100.0,52.0,21.684418,23.124,19.924002,4.7446623,72.88469,98.500015,45.91783,1009.33746,1011.9,1006.3,1008.6497,1011.21014,1005.6265,149.60454,16.710001,6.6398506,6.12,3.2399998,23.499998,24.23606,23.110714,2.7449288,0.3273954,0.12579165,0.35887507,0.28666675,30.365797,32.146915,29.93442,31.251085
